AppName,RelPath,Func,LineStart,LineEnd,TotalQueries,TotalSelect,TotalInsert,TotalUpdate,TotalDelete,TotalTruncate,TotalExec,TotalWrite,TotalDynamic,DynamicRawCount,TotalDynamicSql,TotalDynamicObject,DynamicSqlCount,DynamicObjectCount,DynamicCount,DynamicSignatures,DynamicReason,TotalObjects,TotalObjectsRead,TotalObjectsWrite,TotalObjectsExec,TopObjectsRead,TopObjectsWrite,TopObjectsExec,ObjectsUsed,HasCrossDb,DbList,DynamicPseudoKinds,DynamicExampleSignatures
dotnet-sample,clsDatabase.cs,subtrs_SearchSecId,172,172,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,clsDatabase.cs|subtrs_SearchSecId|ExecProc@172 x1 (example=ca38b2b2dd3971e31178c743160ff23e8e8a91a0),dynamic object name; runtime variable,2,0,2,2,,[P] <dynamic-object>(1); trs_SearchSecId(1),[P] <dynamic-object>(1); trs_SearchSecId(1),[P] <dynamic-object>(write=1/exec=1); trs_SearchSecId(write=1/exec=1),false,,dynamic-object(1),clsDatabase.cs|subtrs_SearchSecId|ExecProc@172
dotnet-sample,clsDatabase.cs,subtrs_UpdateSecurityMaster_TM,149,149,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,clsDatabase.cs|subtrs_UpdateSecurityMaster_TM|ExecProc@149 x1 (example=03754a376ab698b6a2b07d5a9a6dfe9f2998ef80),dynamic object name; dynamic sql; runtime variable,3,0,3,2,,[P] <dynamic-object>(1); [P] <dynamic-sql>(1); trs_UpdateSecurityMaster_TM(1),[P] <dynamic-sql>(1); trs_UpdateSecurityMaster_TM(1),[P] <dynamic-sql>(write=1/exec=1); trs_UpdateSecurityMaster_TM(write=1/exec=1); [P] <dynamic-object>(write=1),false,,dynamic-object(1); dynamic-sql(1),clsDatabase.cs|subtrs_UpdateSecurityMaster_TM|ExecProc@149
dotnet-sample,clsLelangDatabase.cs,CalculateMateraiFee,1423,1423,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,clsLelangDatabase.cs|CalculateMateraiFee|ExecProc@1423 x1 (example=37ec35e66e8090fd22daaddcf9779ebd41401344),,1,0,1,1,,TRSCalculateMateraiFee(1),TRSCalculateMateraiFee(1),TRSCalculateMateraiFee(write=1/exec=1),false,,,
dotnet-sample,clsLelangDatabase.cs,LelangCheckStatus,1316,1316,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,clsLelangDatabase.cs|LelangCheckStatus|ExecProc@1316 x1 (example=5ffed9d69a123612e56299464d5752e70b4f38c5),,1,0,1,1,,SecurityLelangCheckStatus(1),SecurityLelangCheckStatus(1),SecurityLelangCheckStatus(write=1/exec=1),false,,,
dotnet-sample,clsLelangDatabase.cs,LelangGetGeneralParam,142,152,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,clsLelangDatabase.cs|LelangGetGeneralParam|ExecProc@142 x1 (example=ca94b68aced44c3f1b9814f33cb772e13c4742b1);clsLelangDatabase.cs|LelangGetGeneralParam|ExecProc@152 x1 (example=ca94b68aced44c3f1b9814f33cb772e13c4742b1),,1,0,1,1,,TRSLelangGetParam(4),TRSLelangGetParam(4),TRSLelangGetParam(write=4/exec=4),false,,,
dotnet-sample,clsLelangDatabase.cs,ParamLelangGetSoftDefault,81,81,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,clsLelangDatabase.cs|ParamLelangGetSoftDefault|ExecProc@81 x1 (example=1b2091337a1bf1ca96da4af0c831a7fcd3ada2c7),,1,0,1,1,,TRSParamLelangGetSoftDefault(1),TRSParamLelangGetSoftDefault(1),TRSParamLelangGetSoftDefault(write=1/exec=1),false,,,
dotnet-sample,clsLelangDatabase.cs,ParamLelangPopulate,23,226,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,clsLelangDatabase.cs|ParamLelangPopulate|ExecProc@226 x1 (example=4613028ac4ab1b4938b6be662b0dbbbf3c7b43cd);clsLelangDatabase.cs|ParamLelangPopulate|ExecProc@23 x1 (example=4613028ac4ab1b4938b6be662b0dbbbf3c7b43cd),,1,0,1,1,,TRSParamLelangPopulate(4),TRSParamLelangPopulate(4),TRSParamLelangPopulate(write=4/exec=4),false,,,
dotnet-sample,clsLelangDatabase.cs,ParamLelangPopulateApproval,57,57,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,clsLelangDatabase.cs|ParamLelangPopulateApproval|ExecProc@57 x1 (example=16181e7a6d6bf998a3a7ba2555eec80f18e59024),,1,0,1,1,,TRSParamLelangPopulateApproval(1),TRSParamLelangPopulateApproval(1),TRSParamLelangPopulateApproval(write=1/exec=1),false,,,
dotnet-sample,clsLelangDatabase.cs,ParamLelangProcessApproval,70,70,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,clsLelangDatabase.cs|ParamLelangProcessApproval|ExecProc@70 x1 (example=7daaf7ebfedeae0b02e6c42069f77dfbcef3d1c5),,1,0,1,1,,TRSParamLelangProcessApproval(1),TRSParamLelangProcessApproval(1),TRSParamLelangProcessApproval(write=1/exec=1),false,,,
dotnet-sample,clsLelangDatabase.cs,ParamLelangSave,45,45,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,clsLelangDatabase.cs|ParamLelangSave|ExecProc@45 x1 (example=9e298148b35ab4f28a2dc7b70fbc329f4d8e4e93),,1,0,1,1,,TRSParamLelangSave(1),TRSParamLelangSave(1),TRSParamLelangSave(write=1/exec=1),false,,,
dotnet-sample,clsLelangDatabase.cs,ParamLelangValidate,36,36,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,clsLelangDatabase.cs|ParamLelangValidate|ExecProc@36 x1 (example=08802b99e2c02e24df4a6c140516ec745dafa83a),,1,0,1,1,,TRSParamLelangValidate(1),TRSParamLelangValidate(1),TRSParamLelangValidate(write=1/exec=1),false,,,
dotnet-sample,clsLelangDatabase.cs,PopulateDataNasabah,271,306,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,clsLelangDatabase.cs|PopulateDataNasabah|ExecProc@271 x1 (example=331ec9f031f418ec46aec9dbc4167fc4a7494b85);clsLelangDatabase.cs|PopulateDataNasabah|ExecProc@306 x1 (example=15dfd7d45e690c7fa3a3b152f391d006b0207f87),,2,0,2,2,,SecurityPopulateTrxLelang(1); TRSPopulateDataNasabahProduct(1),SecurityPopulateTrxLelang(1); TRSPopulateDataNasabahProduct(1),SecurityPopulateTrxLelang(write=1/exec=1); TRSPopulateDataNasabahProduct(write=1/exec=1),false,,,
dotnet-sample,clsLelangDatabase.cs,PopulateDetailReplaceLelang,665,874,4,0,0,0,0,0,4,4,0,0,0,0,0,0,0,clsLelangDatabase.cs|PopulateDetailReplaceLelang|ExecProc@665 x1 (example=674846a602999863cc8eafeb4ced62d6127849a2);clsLelangDatabase.cs|PopulateDetailReplaceLelang|ExecProc@791 x1 (example=39b9a19d8835440da989745d01cbc23fc5bf264e);clsLelangDatabase.cs|PopulateDetailReplaceLelang|ExecProc@845 x1 (example=39b9a19d8835440da989745d01cbc23fc5bf264e);clsLelangDatabase.cs|PopulateDetailReplaceLelang|ExecProc@874 x1 (example=2e17656c3d453a5963c4149895c9985051b79087),,3,0,3,3,,SecurityLelangTrxSubmitReplaceDetail(4); SecurityPopulateDetailReplaceTrxLelang(1); SecurityProcessLelangToTransaction(1),SecurityLelangTrxSubmitReplaceDetail(4); SecurityPopulateDetailReplaceTrxLelang(1); SecurityProcessLelangToTransaction(1),SecurityLelangTrxSubmitReplaceDetail(write=4/exec=4); SecurityPopulateDetailReplaceTrxLelang(write=1/exec=1); SecurityProcessLelangToTransaction(write=1/exec=1),false,,,
dotnet-sample,clsLelangDatabase.cs,PopulateResultLelangProduct,895,895,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,clsLelangDatabase.cs|PopulateResultLelangProduct|ExecProc@895 x1 (example=b5d96c7f929f590eb5a8f66e0f8fba946cff74af),,1,0,1,1,,SecurityPopulateResultLelangProduct(1),SecurityPopulateResultLelangProduct(1),SecurityPopulateResultLelangProduct(write=1/exec=1),false,,,
dotnet-sample,clsLelangDatabase.cs,PopulateResultLelangTA,915,915,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,clsLelangDatabase.cs|PopulateResultLelangTA|ExecProc@915 x1 (example=383279ebc195963e829fb595f72847b94cb23007),,1,0,1,1,,SecurityPopulateResultLelangTA(1),SecurityPopulateResultLelangTA(1),SecurityPopulateResultLelangTA(write=1/exec=1),false,,,
dotnet-sample,clsLelangDatabase.cs,PopulateResultLelangTransaction,932,1238,10,0,0,0,0,0,10,10,0,0,0,0,0,0,0,clsLelangDatabase.cs|PopulateResultLelangTransaction|ExecProc@1006 x1 (example=2d36a7a5fd57bc8f738ace9624b6f506288c5393);clsLelangDatabase.cs|PopulateResultLelangTransaction|ExecProc@1024 x1 (example=a2fd0cbd85581453363478e4604da6cdefe41d64);clsLelangDatabase.cs|PopulateResultLelangTransaction|ExecProc@1046 x1 (example=c9775df9c273704ad39bee42c7746f19edd6a724);clsLelangDatabase.cs|PopulateResultLelangTransaction|ExecProc@1061 x1 (example=0a3619381efccc4621d41a941a3a7798fc0c8516);clsLelangDatabase.cs|PopulateResultLelangTransaction|ExecProc@1205 x1 (example=11fc0575b11c8022b74443952710d002df4d530c);... (10 total),,8,0,8,8,,SecurityLelangUpdateResultProduct(4); SecurityLelangUpdateResultTA(4); SecurityLelangTrxSubmit(3); SecurityGetXMLLelang(1); SecurityPopulateResultLelangEmail(1); +3 others,SecurityLelangUpdateResultProduct(4); SecurityLelangUpdateResultTA(4); SecurityLelangTrxSubmit(3); SecurityGetXMLLelang(1); SecurityPopulateResultLelangEmail(1); +3 others,SecurityLelangUpdateResultProduct(write=4/exec=4); SecurityLelangUpdateResultTA(write=4/exec=4); SecurityLelangTrxSubmit(write=3/exec=3); SecurityGetXMLLelang(write=1/exec=1); SecurityPopulateResultLelangEmail(write=1/exec=1); SecurityPopulateResultLelangTransaction(write=1/exec=1); SecurityProcessResultLelang(write=1/exec=1); SecurityProcessResultLelangTA(write=1/exec=1),false,,,
dotnet-sample,clsLelangDatabase.cs,PopulateSourceOfFundByDeal,642,642,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,clsLelangDatabase.cs|PopulateSourceOfFundByDeal|ExecProc@642 x1 (example=3b34d1ff9d94e8a11f99ba4c33b1a26e54339c50),,1,0,1,1,,TRSPopulateSourceOfFundDeal(1),TRSPopulateSourceOfFundDeal(1),TRSPopulateSourceOfFundDeal(write=1/exec=1),false,,,
dotnet-sample,clsLelangDatabase.cs,RelaseBlock,454,538,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,clsLelangDatabase.cs|RelaseBlock|ExecProc@454 x1 (example=11fc0575b11c8022b74443952710d002df4d530c);clsLelangDatabase.cs|RelaseBlock|ExecProc@538 x1 (example=11fc0575b11c8022b74443952710d002df4d530c),,1,0,1,1,,SecurityLelangTrxSubmit(6),SecurityLelangTrxSubmit(6),SecurityLelangTrxSubmit(write=6/exec=6),false,,,
dotnet-sample,clsLelangDatabase.cs,ReplaceLelangPush,167,210,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,clsLelangDatabase.cs|ReplaceLelangPush|ExecProc@167 x1 (example=a09c9edb46a94d9e79df3b9b6911ec528b8cc9bc);clsLelangDatabase.cs|ReplaceLelangPush|ExecProc@210 x1 (example=9f1b5f7fab0d3b2a0d4dc071ccc888d69aeed15f),,2,0,2,2,,TRSBlotterLelangPopulate(1); TRSLelangPushReplace(1),TRSBlotterLelangPopulate(1); TRSLelangPushReplace(1),TRSBlotterLelangPopulate(write=1/exec=1); TRSLelangPushReplace(write=1/exec=1),false,,,
dotnet-sample,clsLelangDatabase.cs,SendEmail,126,126,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,clsLelangDatabase.cs|SendEmail|ExecProc@126 x1 (example=db32d0abe4bce864727b3bedd778f84013cbed82),,1,0,1,1,,TRSMailServiceInsertLog(1),TRSMailServiceInsertLog(1),TRSMailServiceInsertLog(write=1/exec=1),false,,,
dotnet-sample,clsLelangDatabase.cs,findSecAccNo,1363,1363,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,clsLelangDatabase.cs|findSecAccNo|ExecProc@1363 x1 (example=fba40efb404935f50e32eaa04f2111183cd50aca),,1,0,1,1,,trs_ListTreasuryCustomer_TM_Original(2),trs_ListTreasuryCustomer_TM_Original(2),trs_ListTreasuryCustomer_TM_Original(write=2/exec=2),false,,,
dotnet-sample,clsLelangDatabase.cs,findSecAccNoMaterai,1398,1398,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,clsLelangDatabase.cs|findSecAccNoMaterai|ExecProc@1398 x1 (example=fba40efb404935f50e32eaa04f2111183cd50aca),,1,0,1,1,,trs_ListTreasuryCustomer_TM_Original(2),trs_ListTreasuryCustomer_TM_Original(2),trs_ListTreasuryCustomer_TM_Original(write=2/exec=2),false,,,
dotnet-sample,clsRepositoryAuthorizeBooking.cs,DeleteBooking,1472,1472,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,clsRepositoryAuthorizeBooking.cs|DeleteBooking|CommandText@1472 x1 (example=829e30d2ed137a41defc3a465e6c3746bc753ccf),dynamic sql,1,1,0,0,[P] <dynamic-sql>(13),,,[P] <dynamic-sql>(read=13),false,,dynamic-sql(1),clsRepositoryAuthorizeBooking.cs|DeleteBooking|CommandText@1472
dotnet-sample,clsRepositoryAuthorizeBooking.cs,EditBooking,1022,1022,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,clsRepositoryAuthorizeBooking.cs|EditBooking|CommandText@1022 x1 (example=829e30d2ed137a41defc3a465e6c3746bc753ccf),dynamic sql,1,1,0,0,[P] <dynamic-sql>(13),,,[P] <dynamic-sql>(read=13),false,,dynamic-sql(1),clsRepositoryAuthorizeBooking.cs|EditBooking|CommandText@1022
dotnet-sample,clsRepositoryAuthorizeBooking.cs,GetMinBalanceBlokir,596,596,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,clsRepositoryAuthorizeBooking.cs|GetMinBalanceBlokir|CommandText@596 x1 (example=829e30d2ed137a41defc3a465e6c3746bc753ccf),dynamic sql,1,1,0,0,[P] <dynamic-sql>(13),,,[P] <dynamic-sql>(read=13),false,,dynamic-sql(1),clsRepositoryAuthorizeBooking.cs|GetMinBalanceBlokir|CommandText@596
dotnet-sample,clsRepositoryAuthorizeBooking.cs,GetParam,189,189,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,clsRepositoryAuthorizeBooking.cs|GetParam|CommandText@189 x1 (example=829e30d2ed137a41defc3a465e6c3746bc753ccf),dynamic sql,1,1,0,0,[P] <dynamic-sql>(13),,,[P] <dynamic-sql>(read=13),false,,dynamic-sql(1),clsRepositoryAuthorizeBooking.cs|GetParam|CommandText@189
dotnet-sample,clsRepositoryAuthorizeBooking.cs,InsertHistoryBooking,1285,1285,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,clsRepositoryAuthorizeBooking.cs|InsertHistoryBooking|CommandText@1285 x1 (example=829e30d2ed137a41defc3a465e6c3746bc753ccf),dynamic sql,1,1,0,0,[P] <dynamic-sql>(13),,,[P] <dynamic-sql>(read=13),false,,dynamic-sql(1),clsRepositoryAuthorizeBooking.cs|InsertHistoryBooking|CommandText@1285
dotnet-sample,clsRepositoryAuthorizeBooking.cs,NewBooking,460,460,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,clsRepositoryAuthorizeBooking.cs|NewBooking|CommandText@460 x1 (example=829e30d2ed137a41defc3a465e6c3746bc753ccf),dynamic sql,1,1,0,0,[P] <dynamic-sql>(13),,,[P] <dynamic-sql>(read=13),false,,dynamic-sql(1),clsRepositoryAuthorizeBooking.cs|NewBooking|CommandText@460
dotnet-sample,clsRepositoryAuthorizeBooking.cs,UpdateRekNasabah,1740,1740,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,clsRepositoryAuthorizeBooking.cs|UpdateRekNasabah|CommandText@1740 x1 (example=829e30d2ed137a41defc3a465e6c3746bc753ccf),dynamic sql,1,1,0,0,[P] <dynamic-sql>(13),,,[P] <dynamic-sql>(read=13),false,,dynamic-sql(1),clsRepositoryAuthorizeBooking.cs|UpdateRekNasabah|CommandText@1740
dotnet-sample,clsRepositoryAuthorizeBooking.cs,UpdateStatusBlokir,711,711,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,clsRepositoryAuthorizeBooking.cs|UpdateStatusBlokir|CommandText@711 x1 (example=829e30d2ed137a41defc3a465e6c3746bc753ccf),dynamic sql,1,1,0,0,[P] <dynamic-sql>(13),,,[P] <dynamic-sql>(read=13),false,,dynamic-sql(1),clsRepositoryAuthorizeBooking.cs|UpdateStatusBlokir|CommandText@711
dotnet-sample,clsRepositoryAuthorizeBooking.cs,UpdateStatusDeleteBooking,1583,1583,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,clsRepositoryAuthorizeBooking.cs|UpdateStatusDeleteBooking|CommandText@1583 x1 (example=829e30d2ed137a41defc3a465e6c3746bc753ccf),dynamic sql,1,1,0,0,[P] <dynamic-sql>(13),,,[P] <dynamic-sql>(read=13),false,,dynamic-sql(1),clsRepositoryAuthorizeBooking.cs|UpdateStatusDeleteBooking|CommandText@1583
dotnet-sample,clsRepositoryAuthorizeBooking.cs,UpdateStatusEditBlokir,1370,1370,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,clsRepositoryAuthorizeBooking.cs|UpdateStatusEditBlokir|CommandText@1370 x1 (example=829e30d2ed137a41defc3a465e6c3746bc753ccf),dynamic sql,1,1,0,0,[P] <dynamic-sql>(13),,,[P] <dynamic-sql>(read=13),false,,dynamic-sql(1),clsRepositoryAuthorizeBooking.cs|UpdateStatusEditBlokir|CommandText@1370
dotnet-sample,clsRepositoryAuthorizeBooking.cs,UpdateStatusRejectEditBooking,834,834,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,clsRepositoryAuthorizeBooking.cs|UpdateStatusRejectEditBooking|CommandText@834 x1 (example=829e30d2ed137a41defc3a465e6c3746bc753ccf),dynamic sql,1,1,0,0,[P] <dynamic-sql>(13),,,[P] <dynamic-sql>(read=13),false,,dynamic-sql(1),clsRepositoryAuthorizeBooking.cs|UpdateStatusRejectEditBooking|CommandText@834
dotnet-sample,clsRepositoryAuthorizeBooking.cs,UpdateStatusReleaseBlokir,757,757,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,clsRepositoryAuthorizeBooking.cs|UpdateStatusReleaseBlokir|CommandText@757 x1 (example=829e30d2ed137a41defc3a465e6c3746bc753ccf),dynamic sql,1,1,0,0,[P] <dynamic-sql>(13),,,[P] <dynamic-sql>(read=13),false,,dynamic-sql(1),clsRepositoryAuthorizeBooking.cs|UpdateStatusReleaseBlokir|CommandText@757
dotnet-sample,clsRepositoryAuthorizeBooking.cs,UpdateStatusTrxBooking,1797,1797,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,clsRepositoryAuthorizeBooking.cs|UpdateStatusTrxBooking|CommandText@1797 x1 (example=829e30d2ed137a41defc3a465e6c3746bc753ccf),dynamic sql,1,1,0,0,[P] <dynamic-sql>(13),,,[P] <dynamic-sql>(read=13),false,,dynamic-sql(1),clsRepositoryAuthorizeBooking.cs|UpdateStatusTrxBooking|CommandText@1797
dotnet-sample,clsRepositoryCancelTrxIBMB.cs,GetDataTrxCancelIBMB,129,129,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,clsRepositoryCancelTrxIBMB.cs|GetDataTrxCancelIBMB|CommandText@129 x1 (example=829e30d2ed137a41defc3a465e6c3746bc753ccf),dynamic sql,1,1,0,0,[P] <dynamic-sql>(4),,,[P] <dynamic-sql>(read=4),false,,dynamic-sql(1),clsRepositoryCancelTrxIBMB.cs|GetDataTrxCancelIBMB|CommandText@129
dotnet-sample,clsRepositoryCancelTrxIBMB.cs,InquiryIDTrxIBMB,57,57,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,clsRepositoryCancelTrxIBMB.cs|InquiryIDTrxIBMB|CommandText@57 x1 (example=829e30d2ed137a41defc3a465e6c3746bc753ccf),dynamic sql,1,1,0,0,[P] <dynamic-sql>(4),,,[P] <dynamic-sql>(read=4),false,,dynamic-sql(1),clsRepositoryCancelTrxIBMB.cs|InquiryIDTrxIBMB|CommandText@57
dotnet-sample,clsRepositoryCancelTrxIBMB.cs,UpdateStatusBill,580,580,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,clsRepositoryCancelTrxIBMB.cs|UpdateStatusBill|CommandText@580 x1 (example=829e30d2ed137a41defc3a465e6c3746bc753ccf),dynamic sql,1,1,0,0,[P] <dynamic-sql>(4),,,[P] <dynamic-sql>(read=4),false,,dynamic-sql(1),clsRepositoryCancelTrxIBMB.cs|UpdateStatusBill|CommandText@580
dotnet-sample,clsRepositoryCancelTrxIBMB.cs,UpdateStatusTrx,94,94,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,clsRepositoryCancelTrxIBMB.cs|UpdateStatusTrx|CommandText@94 x1 (example=829e30d2ed137a41defc3a465e6c3746bc753ccf),dynamic sql,1,1,0,0,[P] <dynamic-sql>(4),,,[P] <dynamic-sql>(read=4),false,,dynamic-sql(1),clsRepositoryCancelTrxIBMB.cs|UpdateStatusTrx|CommandText@94
dotnet-sample,clsRepositoryDeleteBooking.cs,PopulateTransactionData,81,81,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,clsRepositoryDeleteBooking.cs|PopulateTransactionData|CommandText@81 x1 (example=829e30d2ed137a41defc3a465e6c3746bc753ccf),dynamic sql,1,1,0,0,[P] <dynamic-sql>(4),,,[P] <dynamic-sql>(read=4),false,,dynamic-sql(1),clsRepositoryDeleteBooking.cs|PopulateTransactionData|CommandText@81
dotnet-sample,clsRepositoryDeleteBooking.cs,UpdateDataCIF,142,142,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,clsRepositoryDeleteBooking.cs|UpdateDataCIF|CommandText@142 x1 (example=829e30d2ed137a41defc3a465e6c3746bc753ccf),dynamic sql,1,1,0,0,[P] <dynamic-sql>(4),,,[P] <dynamic-sql>(read=4),false,,dynamic-sql(1),clsRepositoryDeleteBooking.cs|UpdateDataCIF|CommandText@142
dotnet-sample,clsRepositoryDeleteBooking.cs,UpdateStatusTransaksi,382,382,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,clsRepositoryDeleteBooking.cs|UpdateStatusTransaksi|CommandText@382 x1 (example=829e30d2ed137a41defc3a465e6c3746bc753ccf),dynamic sql,1,1,0,0,[P] <dynamic-sql>(4),,,[P] <dynamic-sql>(read=4),false,,dynamic-sql(1),clsRepositoryDeleteBooking.cs|UpdateStatusTransaksi|CommandText@382
dotnet-sample,clsRepositoryDeleteBooking.cs,UpdateTempBill,330,330,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,clsRepositoryDeleteBooking.cs|UpdateTempBill|CommandText@330 x1 (example=829e30d2ed137a41defc3a465e6c3746bc753ccf),dynamic sql,1,1,0,0,[P] <dynamic-sql>(4),,,[P] <dynamic-sql>(read=4),false,,dynamic-sql(1),clsRepositoryDeleteBooking.cs|UpdateTempBill|CommandText@330
dotnet-sample,clsTransaksi.cs,GetDataTransaksi,277,277,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,clsTransaksi.cs|GetDataTransaksi|ExecProc@277 x1 (example=3c08e3a54fbf2b44597a1ba05cd9edb4cd99f1c1),,1,0,1,1,,ReksaRefreshTransactionNew(1),ReksaRefreshTransactionNew(1),ReksaRefreshTransactionNew(write=1/exec=1),false,,,
dotnet-sample,clsValasService.cs,DeleteDataNotInProcess,6008,6097,2,0,0,0,2,0,0,2,2,2,0,2,0,2,2,clsValasService.cs|DeleteDataNotInProcess|CommandText@6008 x2 (example=609e6bbb5d87a351133aed87383be35114577ef9),concat runtime x2; dynamic object name x2,1,0,1,0,,[P] <dynamic-object>(2),,[P] <dynamic-object>(write=2),false,,dynamic-object(1),clsValasService.cs|DeleteDataNotInProcess|CommandText@6008; clsValasService.cs|DeleteDataNotInProcess|CommandText@6097
dotnet-sample,clsValasService.cs,DeleteDataSummaryValas,9313,9347,3,0,0,0,0,3,0,3,3,3,0,3,0,3,3,clsValasService.cs|DeleteDataSummaryValas|CommandText@9313 x3 (example=d0b51d6f6782f9577b0076a337c460116fd55ba7),concat runtime x3; dynamic object name x3,1,0,1,0,,[P] <dynamic-object>(21),,[P] <dynamic-object>(write=21),false,,dynamic-object(1),clsValasService.cs|DeleteDataSummaryValas|CommandText@9313; clsValasService.cs|DeleteDataSummaryValas|CommandText@9330; clsValasService.cs|DeleteDataSummaryValas|CommandText@9347
dotnet-sample,clsValasService.cs,DeleteDataValasResult,3957,3999,3,0,0,0,0,3,0,3,3,3,0,3,0,3,3,clsValasService.cs|DeleteDataValasResult|CommandText@3957 x3 (example=d0b51d6f6782f9577b0076a337c460116fd55ba7),concat runtime x3; dynamic object name x3,1,0,1,0,,[P] <dynamic-object>(21),,[P] <dynamic-object>(write=21),false,,dynamic-object(1),clsValasService.cs|DeleteDataValasResult|CommandText@3957; clsValasService.cs|DeleteDataValasResult|CommandText@3978; clsValasService.cs|DeleteDataValasResult|CommandText@3999
dotnet-sample,clsValasService.cs,DeleteDataValasResultV2,8696,8730,3,0,0,0,0,3,0,3,3,3,0,3,0,3,3,clsValasService.cs|DeleteDataValasResultV2|CommandText@8696 x3 (example=d0b51d6f6782f9577b0076a337c460116fd55ba7),concat runtime x3; dynamic object name x3,1,0,1,0,,[P] <dynamic-object>(21),,[P] <dynamic-object>(write=21),false,,dynamic-object(1),clsValasService.cs|DeleteDataValasResultV2|CommandText@8696; clsValasService.cs|DeleteDataValasResultV2|CommandText@8713; clsValasService.cs|DeleteDataValasResultV2|CommandText@8730
dotnet-sample,clsValasService.cs,DeleteDataValasSummary,3844,3850,3,0,0,0,0,3,0,3,3,3,0,3,0,3,3,clsValasService.cs|DeleteDataValasSummary|CommandText@3844 x3 (example=47438f4e398931c3034da9776312d165c92c5d5a),dynamic object name x3; runtime variable x3,2,0,2,0,,[P] <dynamic-object>(3); VLSSummary_TM(3),,[P] <dynamic-object>(write=3); VLSSummary_TM(write=3),false,,dynamic-object(1),clsValasService.cs|DeleteDataValasSummary|CommandText@3844; clsValasService.cs|DeleteDataValasSummary|CommandText@3847; clsValasService.cs|DeleteDataValasSummary|CommandText@3850
dotnet-sample,clsValasService.cs,DeleteDataValasSummaryFXOption,3894,3900,3,0,0,0,0,3,0,3,3,3,0,3,0,3,3,clsValasService.cs|DeleteDataValasSummaryFXOption|CommandText@3894 x3 (example=6c0f1160e218eb712f67045a6ea75fcc71356204),dynamic object name x3; runtime variable x3,2,0,2,0,,[P] <dynamic-object>(3); VLSSummaryFXOption_TM(3),,[P] <dynamic-object>(write=3); VLSSummaryFXOption_TM(write=3),false,,dynamic-object(1),clsValasService.cs|DeleteDataValasSummaryFXOption|CommandText@3894; clsValasService.cs|DeleteDataValasSummaryFXOption|CommandText@3897; clsValasService.cs|DeleteDataValasSummaryFXOption|CommandText@3900
dotnet-sample,clsValasService.cs,DeleteDataValasSummaryV2,8611,8645,3,0,0,0,0,3,0,3,3,3,0,3,0,3,3,clsValasService.cs|DeleteDataValasSummaryV2|CommandText@8611 x3 (example=d0b51d6f6782f9577b0076a337c460116fd55ba7),concat runtime x3; dynamic object name x3,1,0,1,0,,[P] <dynamic-object>(21),,[P] <dynamic-object>(write=21),false,,dynamic-object(1),clsValasService.cs|DeleteDataValasSummaryV2|CommandText@8611; clsValasService.cs|DeleteDataValasSummaryV2|CommandText@8628; clsValasService.cs|DeleteDataValasSummaryV2|CommandText@8645
