AppName,RelPath,File,SourceCategory,SourceKind,Line,Func,QueryHash,ObjectName,DbName,SchemaName,BaseName,IsCrossDb,IsLinkedServer,Role,DmlKind,IsWrite,IsObjectNameDynamic
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,1972,TRSUpdateBlockSequence,decdd21341ba1300edd64d926846861d8fdfb16d,BlockSequence,,,BlockSequence,false,false,exec,EXEC,true,false
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,1989,subTRSValidateCutOffTimeTransaction,8afd9e830921816c2a2607c72acd7e492e17c784,dbo.trs_ValidateCutOffTimeTransaction,,dbo,trs_ValidateCutOffTimeTransaction,false,false,exec,EXEC,true,false
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2008,subTRSPopulateSetlementTransaksiBankBeli,f388fd932474c8da0ab49e49cc666fc042ff4733,TRSProrateTrxTaxAmesty,,,TRSProrateTrxTaxAmesty,false,false,exec,EXEC,true,false
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2020,subTRSPopulateSettlementKupon,e6a397fbe89be9c7b2c311e973cd8b475fcd08db,TRSPopulateSettlementKupon,,,TRSPopulateSettlementKupon,false,false,exec,EXEC,true,false
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2033,subTRSProcessSettlementKupon,c317666ca6405d389f2cd9c45d8f4f8a0ccd83aa,TRSProcessSettlementKupon,,,TRSProcessSettlementKupon,false,false,exec,EXEC,true,false
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2039,subTRSPopulateApprovalReleaseBookbld,e8b389b85cf03eb2b4bd2091b5ec66a0755697b5,TRSPopulateApproveReleaseBookbld,,,TRSPopulateApproveReleaseBookbld,false,false,exec,EXEC,true,false
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2055,subTRSApproveReleaseBookbld,272e68e3d249190571a08182e97d607029f25314,TRSApproveBookbld,,,TRSApproveBookbld,false,false,exec,EXEC,true,false
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2061,subTRSPopulateBlokirSwitchingTransaction,a35719943c361a67772a0d268544f02f35331877,TRSPopulateBlokirSwitchingTransaction,,,TRSPopulateBlokirSwitchingTransaction,false,false,exec,EXEC,true,false
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2077,subTRSUpdateBlokirSwitchingTransaction,e1991d0f8541f0978f40c103051bf6a5034c096d,BlokirSwitchingTransaction,,,BlokirSwitchingTransaction,false,false,exec,EXEC,true,false
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2097,subTRSUpdateBlokirMateraiFee,f5935047fa3d8276f5bc2e66ef5036a19425e22c,BlokirMateraiFee,,,BlokirMateraiFee,false,false,exec,EXEC,true,false
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2107,DeleteTransactionMateraiFee,f03ee7f482759b0d4b37e402c0ea302b8c50a92c,ProcessInputMateraiFee,,,ProcessInputMateraiFee,false,false,exec,EXEC,true,false
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2121,subTRSPopulateAlamatKorespondensi,c6f59485a0996bc5b3f95feff99ddf1f55047543,trs_PopulateAlamatNasabah,,,trs_PopulateAlamatNasabah,false,false,exec,EXEC,true,false
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2135,subTRSPopulateMinimumRiskProfile,4005eb26b37d08fc259d9b3483fcdf3fa49a0b20,TRSPopulateMinimumRiskProfile,,,TRSPopulateMinimumRiskProfile,false,false,exec,EXEC,true,false
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2143,subTRSPopulateTransaksiSuratBerhargaTemplate,e4234203e2fa696f7fd74f379ae446f2d62ca4f1,TRSPopulateTransaksiSuratBerhargaTemplate,,,TRSPopulateTransaksiSuratBerhargaTemplate,false,false,exec,EXEC,true,false
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2153,subTRSRetailCalculateFee2,20697311881290071726d409095bb028e63af281,TRSRetailCalculateFee2,,,TRSRetailCalculateFee2,false,false,exec,EXEC,true,false
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2169,subTRSUploadTransaksiSuratBerharga,fa988ffde43b14cb1e50e6a0ed1b8484a24da0e8,TRSProcessUploadTransaksiSuratBerharga,,,TRSProcessUploadTransaksiSuratBerharga,false,false,exec,EXEC,true,false
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2180,GetSettlementBankBeliBlokirData,ed3e0a681b0e0ef3a7816af4c53cb299c889d50c,dbo.TRSGetSettBankBeliBlokirData,,dbo,TRSGetSettBankBeliBlokirData,false,false,exec,EXEC,true,false
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2195,subTRSPopulateParameterMurexBIS4,3f2ca1dc6c4dde32fd2588e83de90c2ad79ddf6d,TRSPopulateMappingMurexBIS4,,,TRSPopulateMappingMurexBIS4,false,false,exec,EXEC,true,false
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2220,subTRSSaveParameterMurexBIS4,fa9afe3582793adcaba0808f1058ab5737233423,TRSSaveMappingMurexBIS4,,,TRSSaveMappingMurexBIS4,false,false,exec,EXEC,true,false
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2226,subTRSPopulateApprovalParameterMurexBIS4,a3c83f73d482dd4403d4e7e2fe651bd28e0de672,TRSPopulateApprovalMappingMurexBIS4,,,TRSPopulateApprovalMappingMurexBIS4,false,false,exec,EXEC,true,false
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2242,subTRSApproveParameterMurexBIS4,0324702587c60c7466c71a78ae28d52db3bfd132,TRSApproveMappingMurexBIS4,,,TRSApproveMappingMurexBIS4,false,false,exec,EXEC,true,false
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2253,subTRSPopulateUploadCTPMutex,531bf983a82a050ae1eab7cd58f548276666d4f0,TRSPopulateUploadCTPMurex,,,TRSPopulateUploadCTPMurex,false,false,exec,EXEC,true,false
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2260,subTRSPopulateTemplateUploadCTPMurex,d7282a6b1cd873f858cc16c8e80429acc22bf841,TRSPopulateTemplateUploadCTPMurex,,,TRSPopulateTemplateUploadCTPMurex,false,false,exec,EXEC,true,false
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2276,subTRSUploadDataCTPMurex,e312669b4adc6c98ff26f16e1b5de7b57e68e66c,TRSSaveUploadCTPMurex,,,TRSSaveUploadCTPMurex,false,false,exec,EXEC,true,false
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2286,subTRSPopulateParameter,baf0c78eb54fc2ef0ad62bed6cd4384d736e5ae9,TRSPopulateParameter,,,TRSPopulateParameter,false,false,exec,EXEC,true,false
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2308,subTRSPopulateSettlementBIS4,6620f32a6f0141a120767bd2e264dae8e64777dc,TRSPopulateSettlementBIS4,,,TRSPopulateSettlementBIS4,false,false,exec,EXEC,true,false
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2318,subTRSPopulateSettlementBIS4Detail,b6139fa5c3f6f3815cc1a74db4b07d5ba03af1b0,TRSPopulateSettlementBIS4Detail,,,TRSPopulateSettlementBIS4Detail,false,false,exec,EXEC,true,false
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2324,subTRSPopulateParticipantParamBIS4,fc026c6b2e956531ccb8631aa1b5ca4c747feca1,TRSPopulateParticipantParamBIS4,,,TRSPopulateParticipantParamBIS4,false,false,exec,EXEC,true,false
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2330,subTRSPopulateCashAccountsParam,1f37644a6adb8cbb7b48206e06fd5b4debeb3586,TRSPopulateCashAccountsParam,,,TRSPopulateCashAccountsParam,false,false,exec,EXEC,true,false
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2336,subTRSPopulateSubInstrumentParam,adf7dc1a1a1411b2f823c9f954fdff24f05b7bef,TRSPopulateSubInstrumentParam,,,TRSPopulateSubInstrumentParam,false,false,exec,EXEC,true,false
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2350,subTRSProcessSettlementBIS4,48f59de524aa573fa1e915368b07aa4d6b09a489,TRSProcessSettlementBIS4,,,TRSProcessSettlementBIS4,false,false,exec,EXEC,true,false
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2356,subTRSPopulateApprovalSettlementBIS4,941f88024b54b40b8775c0e008d208cf1d0a6f77,TRSPopulateApprovalSettlementBIS4,,,TRSPopulateApprovalSettlementBIS4,false,false,exec,EXEC,true,false
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2372,subTRSProcessApprovalSettlementBIS4,5114f14a88ed30af8570ea24ea7d89c2b0b88e56,TRSProcessApprovalSettlementBIS4,,,TRSProcessApprovalSettlementBIS4,false,false,exec,EXEC,true,false
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2378,subTRSCreateMTContentForBIS4,8522771d97b1335c48197e3dee9f00b0507bbff9,TRSCreateMTContentForBIS4,,,TRSCreateMTContentForBIS4,false,false,exec,EXEC,true,false
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2394,subTRSReportSettlementBIS4,500732b6d4cba8642136b6f8b5425230664c5464,TRSReportSettlementBIS4,,,TRSReportSettlementBIS4,false,false,exec,EXEC,true,false
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2404,subTRSPopulateAccSubAccBIS4,85dfb29414eb480428c2f363f6965796e25eeb91,TRSPopulateAccSubAccBIS4,,,TRSPopulateAccSubAccBIS4,false,false,exec,EXEC,true,false
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2414,subTRSPopulatePaymentAgentBIS4,8fb6ed8cb4c79e6fd3eee69c24c05523f2658e62,TRSPopulatePaymentAgentBIS4,,,TRSPopulatePaymentAgentBIS4,false,false,exec,EXEC,true,false
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2421,subTRSPopulateEditHargaModalAuthorization,fb084aada3517e24983ad7aa3f12117c88789133,TRSPopulateEditHargaModalAuthorization,,,TRSPopulateEditHargaModalAuthorization,false,false,exec,EXEC,true,false
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2434,subTRSProcessApprovalEditHargaModal,10aecf588724bd52e720268107d82dde2bca0265,TRSProcessApprovalEditHargaModal,,,TRSProcessApprovalEditHargaModal,false,false,exec,EXEC,true,false
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2450,subTRSSubmitSERI,593474f8883e6f4a4a951cb2003dbcdac503a5eb,TRSSubmitListSeriESBN,,,TRSSubmitListSeriESBN,false,false,exec,EXEC,true,false
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2459,DocLinkPopulateData,54224bba6cac9141802c89389f85208b2a35016e,dbo.TRSPopulateDocsLink,,dbo,TRSPopulateDocsLink,false,false,exec,EXEC,true,false
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2468,DocLinkSave,de985d44488824539d06b97df1ecc59822de0760,dbo.TRSProcessUploadDocsLink,,dbo,TRSProcessUploadDocsLink,false,false,exec,EXEC,true,false
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2478,DocLinkAuthPopulateMaster,c344b9297a46c4ac1358a433353fc5f6d8e65f55,dbo.TRSPopulateMainAppUploadDocsLink,,dbo,TRSPopulateMainAppUploadDocsLink,false,false,exec,EXEC,true,false
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2488,DocLinkAuthPopulateDetail,47f2b1299138697d8982d3316babfbf4a60f6576,dbo.TRSPopulateDetailAppUploadDocsLink,,dbo,TRSPopulateDetailAppUploadDocsLink,false,false,exec,EXEC,true,false
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2498,DocLinkAuthProcess,1ab2570f8e9c95c9210aa2f18eb30717dfe38664,dbo.TRSProcessApprovalDocsLink,,dbo,TRSProcessApprovalDocsLink,false,false,exec,EXEC,true,false
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2513,GetNextCouponDate,37bca5f95ad86713f1f38a4818fc010007716a92,dbo.SecurityGetNextCouponDate,,dbo,SecurityGetNextCouponDate,false,false,exec,EXEC,true,false
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2524,TRSValidateUploadTrx,3f66050d248a6c30435442a541f0e8958d5490b3,TRSValidateUploadTransaction,,,TRSValidateUploadTransaction,false,false,exec,EXEC,true,false
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2539,TRSUntagRekSBNPopulate,4683960a20f18c428c2fcf8b6d8482c040e75806,TRSUntagRekSBNPopulate,,,TRSUntagRekSBNPopulate,false,false,exec,EXEC,true,false
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2549,TRSUntagRekSBNSave,244ec7650075c6cb77f025cd4addc10310e8da9d,TRSUntagRekSBNSave,,,TRSUntagRekSBNSave,false,false,exec,EXEC,true,false
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2559,TRSUntagRekSBNPopulateApproval,9f811efbb28c298c4667be1b14d53fe236300906,TRSUntagRekSBNPopulateApproval,,,TRSUntagRekSBNPopulateApproval,false,false,exec,EXEC,true,false
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2570,TRSUntagRekSBNProcessAuth,2cfc68be88ac8da1b8d1aef57f1ef94e98440641,TRSUntagRekSBNProcessAuth,,,TRSUntagRekSBNProcessAuth,false,false,exec,EXEC,true,false
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2582,subTRSPopulateBlokirSwitchingTransaction,a35719943c361a67772a0d268544f02f35331877,TRSPopulateBlokirSwitchingTransaction,,,TRSPopulateBlokirSwitchingTransaction,false,false,exec,EXEC,true,false
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2595,DeleteTransactionSekunder,381839bc60b84083a92601515eb733800c9f213c,ProcessInputSecurityMaster,,,ProcessInputSecurityMaster,false,false,exec,EXEC,true,false
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2621,PopulateGagalProsesPerdana,13b176991437779b606655b4524503b566552183,TRSPopulateGagalBayarOri,,,TRSPopulateGagalBayarOri,false,false,exec,EXEC,true,false
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2650,RePushProsesGagalPerdana,b5bf4b7e247c0d3fb74993b59a73c299f27c2562,TRSRePushGagalBayarOri,,,TRSRePushGagalBayarOri,false,false,exec,EXEC,true,false
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2670,PopulateParameterUploadFLD,cd89f812843977e7c72a68d6c3e12561eb4e1025,TRSPopulateParameterUploadFLD,,,TRSPopulateParameterUploadFLD,false,false,exec,EXEC,true,false
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2698,PopulateDataParameterUploadFLD,1ec157bcc5f0a227f5cf6acb39d8ad5608d8a4c2,TRSPopulateDataParameterFLD,,,TRSPopulateDataParameterFLD,false,false,exec,EXEC,true,false
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2727,SaveParameterFLD,ce3641abac956ecee14fa8982649f4e48ad6765e,TRSBranchingSaveParamFLD,,,TRSBranchingSaveParamFLD,false,false,exec,EXEC,true,false
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2756,SaveParameterFLDEach,408f5cece37f63827bfbd065ecf7d5cd9cfee5ef,TRSProcessSaveParameterFLD,,,TRSProcessSaveParameterFLD,false,false,exec,EXEC,true,false
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2784,ValidateParameterFLD,3144cd89e3dadb8862461e53d00de237573186ba,TRSValidateUploadParameterFLD,,,TRSValidateUploadParameterFLD,false,false,exec,EXEC,true,false
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2808,ValidateDocLinkUrl,401d49532f6d91ea9a79e84c9cf1d86abdda3a16,dbo.TRSValidateDocsLinkUrl,,dbo,TRSValidateDocsLinkUrl,false,false,exec,EXEC,true,false
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2831,DocLinkSave,de985d44488824539d06b97df1ecc59822de0760,dbo.TRSProcessUploadDocsLink,,dbo,TRSProcessUploadDocsLink,false,false,exec,EXEC,true,false
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2854,GetSecurityTypeParam,44af6073f0abe5ee8a5494eabe095fe5d9abc6d8,TRSGetSecurityTypeParam,,,TRSGetSecurityTypeParam,false,false,exec,EXEC,true,false
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2872,PopulateParameterMergeFile,9b5cc9f722a2fa427ed55b95290f33867e2b8894,dbo.TRSPopulateParameterMergeFile,,dbo,TRSPopulateParameterMergeFile,false,false,exec,EXEC,true,false
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2884,MergeFileUpload,303d634d8c69cf6c7632d7f2684fa5281f642f2f,dbo.TRSMergeFileUpload,,dbo,TRSMergeFileUpload,false,false,exec,EXEC,true,false
dotnet-sample,clsDatabase.cs,clsDatabase.cs,code,csharp,2896,UpdateFileMaturity,0f24937fc6320e269f3b935e873e785a0f9e5c18,FileUploadMaturity,,,FileUploadMaturity,false,false,exec,EXEC,true,false
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,167,openxml,f8c5021bd065f6da35faee1cb9d200a1cf42377f,openxml,,,openxml,false,false,exec,EXEC,true,false
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,167,openxml,f8c5021bd065f6da35faee1cb9d200a1cf42377f,sp_xml_preparedocument,,,sp_xml_preparedocument,false,false,exec,EXEC,true,false
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,167,openxml,f8c5021bd065f6da35faee1cb9d200a1cf42377f,dbo.TDeal,,dbo,TDeal,false,false,exec,EXEC,true,false
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,283,InquiryZFXMAST,f9e55379f662dee567fff8a7a8f5654d4971ff68,dbo.ZFXMAST,,dbo,ZFXMAST,false,false,source,SELECT,false,false
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,352,in,6f328205d309a5fc435e8e740ec0342cf9aa0b67,dbo.VLSTransactions_TR_BackupONFX276,,dbo,VLSTransactions_TR_BackupONFX276,false,false,source,SELECT,false,false
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,451,isnull,d5bdcd4d6b9ed9c3c0891cb77936b643db0bffd9,dbo.TRN_HDR_FX,,dbo,TRN_HDR_FX,false,false,source,SELECT,false,false
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,765,openxml,8a381d6293ffef43e8ae2e2dfd173bf535b433a2,openxml,,,openxml,false,false,exec,EXEC,true,false
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,765,openxml,8a381d6293ffef43e8ae2e2dfd173bf535b433a2,sp_xml_preparedocument,,,sp_xml_preparedocument,false,false,exec,EXEC,true,false
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,765,openxml,8a381d6293ffef43e8ae2e2dfd173bf535b433a2,dbo.TDealDocument,,dbo,TDealDocument,false,false,exec,EXEC,true,false
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,873,openxml,7bac51b6bc326c91a1ba1a65545824d2174daede,openxml,,,openxml,false,false,exec,EXEC,true,false
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,873,openxml,7bac51b6bc326c91a1ba1a65545824d2174daede,sp_xml_preparedocument,,,sp_xml_preparedocument,false,false,exec,EXEC,true,false
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,873,openxml,7bac51b6bc326c91a1ba1a65545824d2174daede,dbo.TAgent,,dbo,TAgent,false,false,exec,EXEC,true,false
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1054,VARCHAR,65065dc6722432190c0b36716fbd7bc8ddca1460,openxml,,,openxml,false,false,exec,EXEC,true,false
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1054,VARCHAR,65065dc6722432190c0b36716fbd7bc8ddca1460,sp_xml_preparedocument,,,sp_xml_preparedocument,false,false,exec,EXEC,true,false
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1054,VARCHAR,65065dc6722432190c0b36716fbd7bc8ddca1460,dbo.,,dbo,,false,false,exec,EXEC,true,false
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1060,VARCHAR,65065dc6722432190c0b36716fbd7bc8ddca1460,openxml,,,openxml,false,false,exec,EXEC,true,false
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1060,VARCHAR,65065dc6722432190c0b36716fbd7bc8ddca1460,sp_xml_preparedocument,,,sp_xml_preparedocument,false,false,exec,EXEC,true,false
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1060,VARCHAR,65065dc6722432190c0b36716fbd7bc8ddca1460,dbo.,,dbo,,false,false,exec,EXEC,true,false
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1066,VARCHAR,65065dc6722432190c0b36716fbd7bc8ddca1460,openxml,,,openxml,false,false,exec,EXEC,true,false
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1066,VARCHAR,65065dc6722432190c0b36716fbd7bc8ddca1460,sp_xml_preparedocument,,,sp_xml_preparedocument,false,false,exec,EXEC,true,false
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1066,VARCHAR,65065dc6722432190c0b36716fbd7bc8ddca1460,dbo.,,dbo,,false,false,exec,EXEC,true,false
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1214,VARCHAR,420bc7edd8096409f1cf2ed4e386c14b6f36ec38,openxml,,,openxml,false,false,exec,EXEC,true,false
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1214,VARCHAR,420bc7edd8096409f1cf2ed4e386c14b6f36ec38,sp_xml_preparedocument,,,sp_xml_preparedocument,false,false,exec,EXEC,true,false
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1214,VARCHAR,420bc7edd8096409f1cf2ed4e386c14b6f36ec38,dbo.,,dbo,,false,false,exec,EXEC,true,false
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1220,VARCHAR,420bc7edd8096409f1cf2ed4e386c14b6f36ec38,openxml,,,openxml,false,false,exec,EXEC,true,false
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1220,VARCHAR,420bc7edd8096409f1cf2ed4e386c14b6f36ec38,sp_xml_preparedocument,,,sp_xml_preparedocument,false,false,exec,EXEC,true,false
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1220,VARCHAR,420bc7edd8096409f1cf2ed4e386c14b6f36ec38,dbo.,,dbo,,false,false,exec,EXEC,true,false
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1226,VARCHAR,420bc7edd8096409f1cf2ed4e386c14b6f36ec38,openxml,,,openxml,false,false,exec,EXEC,true,false
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1226,VARCHAR,420bc7edd8096409f1cf2ed4e386c14b6f36ec38,sp_xml_preparedocument,,,sp_xml_preparedocument,false,false,exec,EXEC,true,false
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1226,VARCHAR,420bc7edd8096409f1cf2ed4e386c14b6f36ec38,dbo.,,dbo,,false,false,exec,EXEC,true,false
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1439,VARCHAR,4e6a08037055c9fa70c0f92786462ccf4eb5b524,openxml,,,openxml,false,false,exec,EXEC,true,false
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1439,VARCHAR,4e6a08037055c9fa70c0f92786462ccf4eb5b524,sp_xml_preparedocument,,,sp_xml_preparedocument,false,false,exec,EXEC,true,false
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1439,VARCHAR,4e6a08037055c9fa70c0f92786462ccf4eb5b524,dbo.,,dbo,,false,false,exec,EXEC,true,false
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1445,VARCHAR,4e6a08037055c9fa70c0f92786462ccf4eb5b524,openxml,,,openxml,false,false,exec,EXEC,true,false
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1445,VARCHAR,4e6a08037055c9fa70c0f92786462ccf4eb5b524,sp_xml_preparedocument,,,sp_xml_preparedocument,false,false,exec,EXEC,true,false
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1445,VARCHAR,4e6a08037055c9fa70c0f92786462ccf4eb5b524,dbo.,,dbo,,false,false,exec,EXEC,true,false
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1451,VARCHAR,4e6a08037055c9fa70c0f92786462ccf4eb5b524,openxml,,,openxml,false,false,exec,EXEC,true,false
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1451,VARCHAR,4e6a08037055c9fa70c0f92786462ccf4eb5b524,sp_xml_preparedocument,,,sp_xml_preparedocument,false,false,exec,EXEC,true,false
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1451,VARCHAR,4e6a08037055c9fa70c0f92786462ccf4eb5b524,dbo.,,dbo,,false,false,exec,EXEC,true,false
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1511,Exception,767ca721cca8ececd23f0cee473c30ed4fa6b47a,openxml,,,openxml,false,false,exec,EXEC,true,false
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1511,Exception,767ca721cca8ececd23f0cee473c30ed4fa6b47a,sp_xml_preparedocument,,,sp_xml_preparedocument,false,false,exec,EXEC,true,false
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1517,Exception,767ca721cca8ececd23f0cee473c30ed4fa6b47a,openxml,,,openxml,false,false,exec,EXEC,true,false
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1517,Exception,767ca721cca8ececd23f0cee473c30ed4fa6b47a,sp_xml_preparedocument,,,sp_xml_preparedocument,false,false,exec,EXEC,true,false
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1523,Exception,767ca721cca8ececd23f0cee473c30ed4fa6b47a,openxml,,,openxml,false,false,exec,EXEC,true,false
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1523,Exception,767ca721cca8ececd23f0cee473c30ed4fa6b47a,sp_xml_preparedocument,,,sp_xml_preparedocument,false,false,exec,EXEC,true,false
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1582,Exception,767ca721cca8ececd23f0cee473c30ed4fa6b47a,openxml,,,openxml,false,false,exec,EXEC,true,false
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1582,Exception,767ca721cca8ececd23f0cee473c30ed4fa6b47a,sp_xml_preparedocument,,,sp_xml_preparedocument,false,false,exec,EXEC,true,false
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1588,Exception,767ca721cca8ececd23f0cee473c30ed4fa6b47a,openxml,,,openxml,false,false,exec,EXEC,true,false
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1588,Exception,767ca721cca8ececd23f0cee473c30ed4fa6b47a,sp_xml_preparedocument,,,sp_xml_preparedocument,false,false,exec,EXEC,true,false
dotnet-sample,clsValasService.cs,clsValasService.cs,code,csharp,1594,Exception,767ca721cca8ececd23f0cee473c30ed4fa6b47a,openxml,,,openxml,false,false,exec,EXEC,true,false
